Koordinatensystem : Lambert konform konisch
Rechtswert        : 3732500 Meter
Hochwert          : 2677500 Meter
Hoehenlage        : 165 Meter ueber NN
Erstellung des Datensatzes im Mai 2016

Art des TRY       : extremer Sommer
Bezugszeitraum    : 1995-2012
Datenbasis        : Beobachtungsdaten Zeitraum 1995-2012

Format: (i7,1x,i7,1x,i2,1x,i2,1x,i2,1x,f5.1,1x,i4,1x,3i,1x,f4.1,1x,i1,1x,f4.1,1x,i3,1x,i4,1x,i4,1x,i3,1x,i4,2x,i1)

Reihenfolge der Parameter:
RW Rechtswert                                                    [m]       {3670500;3671500..4389500}
HW Hochwert                                                      [m]       {2242500;2243500..3179500}
MM Monat                                                                   {1..12}
DD Tag                                                                     {1..28,30,31}
HH Stunde (MEZ)                                                            {1..24}
t  Lufttemperatur in 2m Hoehe ueber Grund                        [GradC]
p  Luftdruck in Standorthoehe                                    [hPa]
WR Windrichtung in 10 m Hoehe ueber Grund                        [Grad]    {0..360;999}
WG Windgeschwindigkeit in 10 m Hoehe ueber Grund                 [m/s]
N  Bedeckungsgrad                                                [Achtel]  {0..8;9}
x  Wasserdampfgehalt, Mischungsverhaeltnis                       [g/kg]
RF Relative Feuchte in 2 m Hoehe ueber Grund                     [Prozent] {1..100}
B  Direkte Sonnenbestrahlungsstaerke (horiz. Ebene)              [W/m^2]   abwaerts gerichtet: positiv
D  Diffuse Sonnenbetrahlungsstaerke (horiz. Ebene)               [W/m^2]   abwaerts gerichtet: positiv
A  Bestrahlungsstaerke d. atm. Waermestrahlung (horiz. Ebene)    [W/m^2]   abwaerts gerichtet: positiv
E  Bestrahlungsstaerke d. terr. Waermestrahlung                  [W/m^2]   aufwaerts gerichtet: negativ
IL Qualitaetsbit bezueglich der Auswahlkriterien                           {0;1;2;3;4}


     RW      HW MM DD HH     t    p  WR   WG N    x  RF    B    D   A    E IL
3732500 2677500  3 14 12   8.0 1014  60  4.6 0  2.5  40  477   95 230 -324  0
3732500 2677500  3 14 13   8.5 1015  50  4.6 0  2.5  36  503  101 229 -331  0
3732500 2677500  3 14 14   9.2 1014  31  4.8 0  2.6  37  490  100 232 -340  0
3732500 2677500  3 14 15   9.2 1014  60  4.8 0  2.7  38  454   79 235 -347  0
3732500 2677500  3 14 16   9.1 1013  40  4.7 0  2.9  41  354   73 236 -347  0
3732500 2677500  3 14 17   8.8 1013  41  4.4 0  3.1  44  222   66 238 -344  0
3732500 2677500  3 14 18   7.9 1012  40  4.8 0  3.3  48   88   43 238 -338  0
3732500 2677500  3 14 19   6.5 1013  50  4.6 0  3.5  55    7    9 235 -330  0
3732500 2677500  3 14 20   5.3 1012  51  4.4 0  3.6  62    0    0 231 -324  0
3732500 2677500  3 14 21   4.6 1013  70  4.6 0  3.6  66    0    0 228 -319  0
3732500 2677500  3 14 22   3.9 1014  99  4.9 0  3.6  69    0    0 226 -317  0
3732500 2677500  3 14 23   2.9 1014 100  5.2 0  3.5  72    0    0 222 -316  0
3732500 2677500  3 14 24   1.9 1015  90  5.0 2  3.3  73    0    0 228 -315  0
3732500 2677500  3 15  1   1.3 1015 100  4.5 1  3.1  72    0    0 230 -314  0
3732500 2677500  3 15  2   1.0 1015  90  3.5 2  2.9  71    0    0 228 -313  0
3732500 2677500  3 15  3   0.7 1015  90  3.9 2  2.9  72    0    0 232 -311  0
3732500 2677500  3 15  4   0.5 1016  70  3.0 2  2.9  73    0    0 230 -310  0
3732500 2677500  3 15  5   0.1 1016  70  2.8 2  2.9  76    0    0 230 -310  0
3732500 2677500  3 15  6  -0.5 1016  40  2.2 1  2.9  79    0    0 223 -309  0
3732500 2677500  3 15  7  -0.9 1017  40  2.4 2  2.9  81    0    0 222 -309  0
3732500 2677500  3 15  8   0.2 1017  70  3.9 1  2.9  80   19   40 223 -308  0
3732500 2677500  3 15  9   2.3 1017  80  4.6 0  3.0  72   89   97 218 -310  0
3732500 2677500  3 15 10   5.1 1018  90  5.1 0  3.1  63  245  110 219 -313  0
3732500 2677500  3 15 11   7.1 1019  90  4.8 0  3.2  55  365  119 226 -320  0
3732500 2677500  3 15 12   7.8 1019 100  5.9 0  3.3  51  444  126 229 -328  0
3732500 2677500  3 15 13   9.8 1019  80  5.6 0  3.3  48  482  128 234 -337  0
3732500 2677500  3 15 14  10.5 1020  71  5.6 0  3.5  46  477  123 241 -346  0
3732500 2677500  3 15 15  10.9 1019  80  5.9 0  3.4  43  433  106 243 -351  0
3732500 2677500  3 15 16  10.4 1019  70  5.9 0  3.3  41  335   96 242 -352  0
3732500 2677500  3 15 17  10.1 1019  80  5.6 0  3.2  41  211   78 242 -348  0
3732500 2677500  3 15 18   9.1 1019  90  3.6 1  3.2  43   85   49 245 -341  0
3732500 2677500  3 15 19   7.7 1018  90  3.3 0  3.2  48    8    9 242 -333  0
3732500 2677500  3 15 20   6.4 1019  61  2.9 0  3.3  54    0    0 233 -327  0
3732500 2677500  3 15 21   5.2 1019  70  2.8 0  3.4  60    0    0 229 -323  0
3732500 2677500  3 15 22   4.5 1020  90  3.2 0  3.4  64    0    0 227 -320  0
3732500 2677500  3 15 23   4.0 1020 110  3.4 0  3.4  67    0    0 225 -317  0
3732500 2677500  3 15 24   3.1 1021 120  3.4 0  3.4  70    0    0 224 -316  0
3732500 2677500  3 16  1   2.4 1021 120  2.9 1  3.3  72    0    0 225 -315  0
3732500 2677500  3 16  2   1.8 1021  90  2.9 1  3.2  72    0    0 227 -314  0
3732500 2677500  3 16  3   1.6 1022 110  2.7 0  2.9  69    0    0 220 -313  0
3732500 2677500  3 16  4   0.6 1021  40  2.2 2  2.8  69    0    0 222 -312  0
3732500 2677500  3 16  5   0.1 1022  70  2.3 1  2.9  74    0    0 225 -311  0
3732500 2677500  3 16  6  -0.3 1022  90  2.4 2  2.8  76    0    0 223 -311  0
3732500 2677500  3 16  7  -0.7 1022  20  2.3 1  2.8  78    0    0 222 -311  0
3732500 2677500  3 16  8  -0.4 1022  90  2.3 1  2.9  80   23   42 216 -311  0
3732500 2677500  3 16  9   1.5 1022 101  1.8 0  2.9  75   97   99 214 -313  0
3732500 2677500  3 16 10   4.4 1022  89  2.0 0  3.0  65  255  112 215 -317  0
3732500 2677500  3 16 11   6.8 1022  31  2.8 0  3.3  59  377  119 222 -325  0
3732500 2677500  3 16 12   8.9 1022  51  3.1 0  3.6  56  455  125 229 -338  0
3732500 2677500  3 16 13  11.1 1023  61  3.5 0  4.0  52  484  130 236 -351  0
3732500 2677500  3 16 14  11.8 1022  70  3.8 0  3.9  47  478  124 241 -361  0
3732500 2677500  3 16 15  13.0 1022  70  3.9 0  3.6  41  439  109 243 -366  0
3732500 2677500  3 16 16  12.5 1021  70  3.9 0  3.7  41  338   98 246 -366  0
3732500 2677500  3 16 17  12.0 1021  70  3.5 0  3.8  43  213   81 246 -361  0
3732500 2677500  3 16 18  10.5 1020  80  3.2 1  3.7  45   90   51 245 -352  0
3732500 2677500  3 16 19   8.5 1020  80  2.2 1  3.6  49    9   10 243 -342  0
3732500 2677500  3 16 20   7.7 1019  80  1.4 0  3.5  53    0    0 237 -334  0
3732500 2677500  3 16 21   6.7 1020 139  0.9 0  3.6  58    0    0 233 -328  0
3732500 2677500  3 16 22   5.5 1019 149  0.7 0  3.7  64    0    0 231 -324  0
3732500 2677500  3 16 23   4.4 1019 219  1.5 1  3.7  70    0    0 230 -321  0
3732500 2677500  3 16 24   3.7 1019 150  1.0 1  3.7  74    0    0 229 -318  0
3732500 2677500  3 17  1   2.6 1019 219  0.7 1  3.6  77    0    0 227 -316  0
3732500 2677500  3 17  2   1.6 1018 189  0.9 2  3.5  80    0    0 225 -315  0
3732500 2677500  3 17  3   1.4 1018 220  1.0 2  3.4  82    0    0 225 -314  0
3732500 2677500  3 17  4   0.9 1018 212  1.2 2  3.4  82    0    0 223 -312  0
3732500 2677500  3 17  5   0.6 1017 214  1.1 3  3.3  83    0    0 223 -309  0
3732500 2677500  3 17  6   0.8 1017 212  1.4 4  3.3  84    0    0 227 -308  0
3732500 2677500  3 17  7   0.8 1016 212  1.4 6  3.3  84    0    0 234 -308  0
3732500 2677500  3 17  8   1.5 1016 241  0.8 7  3.4  83    2   42 243 -308  0
3732500 2677500  3 17  9   5.3 1016 242  1.5 5  3.7  76   68  112 248 -310  0
3732500 2677500  3 17 10   8.3 1015 281  2.0 3  3.7  61  267  108 246 -317  0
3732500 2677500  3 17 11   9.3 1016 320  2.5 2  3.6  51  381  120 244 -328  0
3732500 2677500  3 17 12   9.5 1016 339  3.0 1  3.7  51  457  128 243 -343  0
3732500 2677500  3 17 13  11.0 1015 359  2.8 1  3.7  48  488  134 246 -357  0
3732500 2677500  3 17 14  11.4 1014 321  3.2 1  3.5  42  474  131 249 -366  0
3732500 2677500  3 17 15  11.7 1014   0  4.1 0  3.4  41  439  114 250 -369  0
3732500 2677500  3 17 16  11.2 1013   1  3.4 0  3.7  44  342  102 250 -368  0
3732500 2677500  3 17 17   9.4 1013  20  5.2 0  4.2  54  216   83 249 -362  0
3732500 2677500  3 17 18   6.3 1012  30  4.1 3  4.4  67   84   52 247 -353  0
3732500 2677500  3 17 19   4.5 1012  31  3.4 4  4.1  73    8    9 246 -343  0
3732500 2677500  3 17 20   4.2 1012  60  3.6 5  3.9  76    0    0 245 -335  0
3732500 2677500  3 17 21   3.4 1013  60  3.7 5  3.8  77    0    0 244 -330  0
3732500 2677500  3 17 22   3.3 1013  50  2.7 6  3.8  78    0    0 241 -326  0
3732500 2677500  3 17 23   3.5 1013  50  3.0 6  3.8  78    0    0 239 -323  0
3732500 2677500  3 17 24   3.3 1013  70  3.3 7  3.8  78    0    0 239 -320  0
3732500 2677500  3 18  1   3.1 1013  69  2.9 7  3.7  78    0    0 242 -319  0
3732500 2677500  3 18  2   2.6 1013  80  1.7 5  3.7  79    0    0 244 -318  0
3732500 2677500  3 18  3   2.0 1013  60  2.6 1  3.7  82    0    0 237 -316  0
3732500 2677500  3 18  4   1.3 1013  69  1.2 1  3.6  85    0    0 229 -316  0
3732500 2677500  3 18  5   0.8 1013  60  1.9 3  3.6  87    0    0 235 -315  0
3732500 2677500  3 18  6   0.2 1013  61  1.8 5  3.5  89    0    0 250 -314  0
3732500 2677500  3 18  7   0.0 1013  80  1.3 5  3.5  91    0    0 261 -312  0
3732500 2677500  3 18  8   0.5 1013  20  1.9 4  3.5  91   21   43 260 -311  0
3732500 2677500  3 18  9   2.7 1013  49  1.9 2  3.7  88   99   97 252 -313  0
3732500 2677500  3 18 10   5.2 1013  69  3.4 2  4.0  79  272  101 249 -318  0
3732500 2677500  3 18 11   7.2 1014  70  2.9 3  4.1  70  395  107 260 -329  0
3732500 2677500  3 18 12   8.8 1014  60  3.1 4  4.2  63  475  113 276 -342  0
3732500 2677500  3 18 13   9.8 1014  51  2.9 3  4.2  58  518  115 280 -354  0
3732500 2677500  3 18 14  11.3 1014  50  3.3 3  4.3  54  518  108 280 -363  0
3732500 2677500  3 18 15  11.6 1013  69  3.6 2  4.2  50  308  114 277 -367  0
3732500 2677500  3 18 16  11.2 1012  40  3.5 1  4.2  50   89   91 265 -367  0
3732500 2677500  3 18 17  10.6 1012  50  3.3 0  4.4  54  233   75 255 -363  0
3732500 2677500  3 18 18  10.1 1011  30  2.6 0  4.4  56   99   50 247 -355  0
3732500 2677500  3 18 19   8.6 1011  40  2.3 1  4.1  57   10   11 249 -345  0
3732500 2677500  3 18 20   7.5 1012  20  1.8 2  4.0  59    0    0 253 -337  0
3732500 2677500  3 18 21   6.6 1012  19  1.3 1  3.8  60    0    0 249 -332  0
3732500 2677500  3 18 22   5.2 1011  60  1.2 1  3.8  65    0    0 242 -328  0
3732500 2677500  3 18 23   4.6 1011 179  1.3 1  3.9  72    0    0 239 -325  0
3732500 2677500  3 18 24   4.3 1011 201  1.4 1  3.9  74    0    0 238 -323  0
3732500 2677500  3 19  1   3.0 1011 357  1.0 0  3.8  78    0    0 231 -321  0
3732500 2677500  3 19  2   2.8 1011 190  0.9 1  3.8  81    0    0 229 -318  0
3732500 2677500  3 19  3   1.6 1011 190  1.2 3  3.7  84    0    0 238 -316  0
3732500 2677500  3 19  4   0.8 1010  98  0.9 2  3.6  88    0    0 239 -316  0
3732500 2677500  3 19  5   0.4 1010 170  0.9 2  3.6  90    0    0 235 -315  0
3732500 2677500  3 19  6   0.5 1010   0  0.4 1  3.6  91    0    0 231 -315  0
3732500 2677500  3 19  7   0.3 1010 221  1.1 1  3.6  92    0    0 227 -314  0
3732500 2677500  3 19  8   1.1 1010 190  1.3 1  3.7  92   38   40 228 -313  0
3732500 2677500  3 19  9   4.6 1010 170  1.0 0  3.9  83  122   90 229 -314  0
3732500 2677500  3 19 10   7.3 1010  69  0.8 0  4.2  73  307   84 232 -325  0
3732500 2677500  3 19 11   9.3 1011   8  2.1 0  4.4  64  428   88 238 -343  0
3732500 2677500  3 19 12  10.6 1010 357  2.6 1  4.3  56  514   88 248 -360  0
3732500 2677500  3 19 13  11.4 1010   6  2.6 1  4.1  51  561   84 255 -374  0
3732500 2677500  3 19 14  12.0 1010 360  2.8 2  4.2  50  545   82 260 -383  0
3732500 2677500  3 19 15  12.4 1009 350  2.9 2  4.3  49  308  103 262 -386  0
3732500 2677500  3 19 16  12.1 1009 350  3.3 2  4.0  45  222  103 259 -385  0
3732500 2677500  3 19 17  12.0 1008  19  4.1 1  3.8  44  253   62 255 -379  0
3732500 2677500  3 19 18  10.8 1008   0  2.8 1  3.9  47  109   45 253 -368  0
3732500 2677500  3 19 19   8.7 1008 360  2.4 1  4.0  53   12   10 247 -355  0
3732500 2677500  3 19 20   7.2 1008 350  1.9 2  4.2  63    0    0 243 -345  0
3732500 2677500  3 19 21   5.7 1008 340  1.4 1  4.2  70    0    0 239 -339  0
3732500 2677500  3 19 22   5.0 1008 329  1.6 0  4.2  76    0    0 237 -335  0
3732500 2677500  3 19 23   4.3 1007 329  1.5 0  4.2  80    0    0 233 -332  0
3732500 2677500  3 19 24   3.5 1008 359  1.7 0  4.2  83    0    0 230 -329  0
3732500 2677500  3 20  1   2.4 1008   8  1.7 1  4.1  88    0    0 230 -326  0
3732500 2677500  3 20  2   1.7 1007 359  0.8 1  4.1  92    0    0 231 -323  0
3732500 2677500  3 20  3   1.4 1007  10  1.1 2  4.0  94    0    0 234 -322  0
3732500 2677500  3 20  4   1.7 1007 339  2.2 5  4.0  93    0    0 256 -320  0
3732500 2677500  3 20  5   2.2 1007 339  1.9 7  4.0  92    0    0 284 -320  0
3732500 2677500  3 20  6   2.3 1007 330  2.1 8  4.0  90    0    0 299 -319  0
3732500 2677500  3 20  7   1.9 1007 291  2.1 8  3.9  88    0    0 299 -319  0
3732500 2677500  3 20  8   2.2 1007 351  2.2 8  3.9  88    0   26 298 -319  0
3732500 2677500  3 20  9   1.9 1007 299  2.0 8  3.8  87    0   62 296 -324  0
3732500 2677500  3 20 10   2.1 1007  10  1.6 8  3.8  86    0  104 292 -336  0
3732500 2677500  3 20 11   2.6 1008 349  1.9 8  3.8  84    0  117 293 -350  0
3732500 2677500  3 20 12   3.1 1008  10  2.3 8  3.8  82    0  177 297 -363  0
3732500 2677500  3 20 13   4.9 1008 261  1.8 6  3.8  75   78  307 291 -375  0
3732500 2677500  3 20 14   6.6 1008 360  2.0 4  3.9  68  358  231 275 -383  0
3732500 2677500  3 20 15   7.1 1008 340  2.5 4  4.0  64  347  202 266 -386  0
3732500 2677500  3 20 16   7.5 1007 340  2.0 4  3.9  61  266  168 265 -385  0
3732500 2677500  3 20 17   7.7 1007 330  1.9 5  3.9  59   36  110 268 -379  0
3732500 2677500  3 20 18   6.9 1006 339  1.3 7  3.9  61    0   24 278 -369  0
3732500 2677500  3 20 19   5.6 1006  29  1.3 6  3.9  66    0    6 281 -357  0
3732500 2677500  3 20 20   4.9 1007  61  0.8 6  3.9  71    0    0 278 -346  0
3732500 2677500  3 20 21   4.2 1006 158  1.6 5  3.9  75    0    0 275 -338  0
3732500 2677500  3 20 22   3.4 1006 120  1.1 4  3.9  78    0    0 266 -329  0
3732500 2677500  3 20 23   2.1 1006 199  0.8 3  3.8  83    0    0 253 -322  0
3732500 2677500  3 20 24   1.3 1006 360  0.8 3  3.8  87    0    0 244 -318  0
3732500 2677500  3 21  1   0.5 1006 159  1.5 3  3.6  89    0    0 240 -316  0
3732500 2677500  3 21  2  -0.1 1006 140  1.6 3  3.5  90    0    0 237 -318  0
3732500 2677500  3 21  3   0.2 1005 139  1.0 5  3.4  90    0    0 248 -318  0
3732500 2677500  3 21  4   0.5 1005 160  1.1 7  3.5  89    0    0 272 -316  0
3732500 2677500  3 21  5   0.6 1005 150  1.8 8  3.5  88    0    0 289 -315  0
3732500 2677500  3 21  6   1.4 1004 140  2.5 8  3.5  86    0    0 295 -314  0
3732500 2677500  3 21  7   1.0 1003  10  2.2 8  3.6  85    0    0 295 -313  0
3732500 2677500  3 21  8   0.9 1004  10  2.8 7  3.5  86    7   55 289 -312  0
3732500 2677500  3 21  9   1.9 1005 272  3.3 4  3.5  83   79  123 267 -315  0
3732500 2677500  3 21 10   5.1 1005 100  3.9 2  3.6  73  232  149 246 -327  0
3732500 2677500  3 21 11   7.2 1006  91  4.2 1  3.6  62  361  159 237 -346  0
3732500 2677500  3 21 12   9.1 1006 119  3.9 0  3.5  52  445  167 234 -360  0
3732500 2677500  3 21 13  10.3 1005  61  4.1 0  3.6  48  489  167 235 -370  0
3732500 2677500  3 21 14  10.8 1005  80  4.6 0  3.8  48  488  156 242 -377  0
3732500 2677500  3 21 15  10.5 1005  70  5.2 0  3.7  46  434  144 244 -379  0
3732500 2677500  3 21 16  10.8 1005  80  5.1 0  3.5  43  340  125 244 -378  0
3732500 2677500  3 21 17  10.1 1004  70  4.4 0  3.5  44  220   99 244 -373  0
3732500 2677500  3 21 18   8.8 1004  80  4.3 1  3.4  46   99   62 244 -364  0
3732500 2677500  3 21 19   7.1 1005  80  3.3 0  3.4  50   11   13 240 -354  0
3732500 2677500  3 21 20   5.8 1005  70  2.8 1  3.3  55    0    0 235 -346  0
3732500 2677500  3 21 21   5.3 1005 100  2.5 1  3.3  58    0    0 234 -341  0
3732500 2677500  3 21 22   4.5 1005  90  2.6 0  3.2  59    0    0 229 -337  0
3732500 2677500  3 21 23   4.0 1005 119  2.4 0  3.1  61    0    0 223 -334  0
3732500 2677500  3 21 24   3.0 1005  60  2.4 1  3.2  65    0    0 225 -332  0
3732500 2677500  3 22  1   2.4 1005  90  2.6 0  3.2  70    0    0 224 -330  0
3732500 2677500  3 22  2   2.0 1005  90  2.4 1  3.2  71    0    0 222 -327  0
3732500 2677500  3 22  3   1.3 1005  70  2.0 1  3.1  72    0    0 223 -325  0
3732500 2677500  3 22  4   0.3 1004  70  2.5 1  3.0  75    0    0 221 -322  0
3732500 2677500  3 22  5   0.0 1004  70  2.8 0  3.0  77    0    0 213 -320  0
3732500 2677500  3 22  6  -0.7 1004  60  2.2 1  2.9  78    0    0 211 -319  0
3732500 2677500  3 22  7  -1.1 1005  40  2.0 1  2.8  79    0    0 213 -318  0
3732500 2677500  3 22  8  -0.2 1005  80  2.2 0  2.8  76   37   51 208 -318  0
3732500 2677500  3 22  9   2.5 1005  70  2.4 1  2.9  69  131  103 213 -323  0
3732500 2677500  3 22 10   5.7 1005  70  2.8 1  3.0  58  321   90 225 -334  0
3732500 2677500  3 22 11   8.0 1006  70  4.1 0  3.0  49  457   82 228 -348  0
3732500 2677500  3 22 12  11.3 1006  71  3.9 0  3.0  40  544   78 232 -362  0
3732500 2677500  3 22 13  12.2 1006  80  4.5 0  2.9  34  587   72 239 -374  0
3732500 2677500  3 22 14  12.8 1005  80  5.2 0  2.6  29  578   64 242 -382  0
3732500 2677500  3 22 15  13.7 1005  81  4.7 1  2.4  25  524   58 247 -384  0
3732500 2677500  3 22 16  14.2 1004  81  4.5 1  2.3  23  420   56 250 -382  0
3732500 2677500  3 22 17  13.1 1004  81  4.6 2  2.1  22  271   58 250 -377  0
3732500 2677500  3 22 18  11.5 1004 100  3.9 2  2.0  22  128   44 248 -367  0
3732500 2677500  3 22 19   9.8 1004  90  3.7 2  2.0  25   15   12 243 -354  0
3732500 2677500  3 22 20   8.2 1004  90  3.4 1  2.0  28    0    0 236 -342  0
3732500 2677500  3 22 21   6.5 1005  70  2.8 1  2.1  32    0    0 230 -334  0
3732500 2677500  3 22 22   5.9 1005  80  2.4 0  2.1  35    0    0 224 -329  0
3732500 2677500  3 22 23   5.4 1005 110  2.4 0  2.0  34    0    0 218 -325  0
3732500 2677500  3 22 24   4.6 1005  60  2.4 0  1.9  35    0    0 216 -322  0
3732500 2677500  3 23  1   4.0 1004  80  1.5 0  1.9  36    0    0 215 -319  0
3732500 2677500  3 23  2   3.3 1004 110  1.1 0  2.1  42    0    0 215 -316  0
3732500 2677500  3 23  3   2.1 1004  74  1.4 0  2.4  53    0    0 214 -315  0
3732500 2677500  3 23  4   1.3 1004  70  1.4 0  2.5  57    0    0 212 -314  0
3732500 2677500  3 23  5   0.8 1005 130  3.0 0  2.3  55    0    0 209 -312  0
3732500 2677500  3 23  6   2.4 1005 150  2.3 0  1.9  45    0    0 210 -311  0
3732500 2677500  3 23  7   2.1 1005 110  2.5 1  1.8  40    0    0 214 -311  0
3732500 2677500  3 23  8   3.1 1005  90  2.2 0  1.9  42   46   53 216 -312  0
3732500 2677500  3 23  9   6.4 1005 119  1.8 0  2.0  38  139  102 218 -315  0
3732500 2677500  3 23 10   9.8 1007  69  1.4 0  2.1  31  336   85 226 -326  0
3732500 2677500  3 23 11  12.5 1007   1  1.7 0  2.2  27  463   83 234 -346  0
3732500 2677500  3 23 12  14.1 1006  29  1.7 0  2.4  26  560   74 242 -367  0
3732500 2677500  3 23 13  15.3 1006 331  1.6 0  2.6  25  603   66 248 -385  0
3732500 2677500  3 23 14  16.4 1006 359  1.8 0  2.7  24  595   59 253 -398  0
3732500 2677500  3 23 15  17.6 1005  26  1.5 0  2.9  24  531   58 258 -404  0
3732500 2677500  3 23 16  17.4 1005  77  2.2 0  2.8  23  423   56 260 -404  0
3732500 2677500  3 23 17  16.7 1005  38  2.3 0  2.7  22  283   56 257 -398  0
3732500 2677500  3 23 18  15.3 1005  40  1.8 0  2.7  23  131   45 254 -385  0
3732500 2677500  3 23 19  13.5 1005  31  1.4 0  2.6  26   15   12 249 -368  0
3732500 2677500  3 23 20  11.9 1005 130  1.5 0  2.6  29    0    0 245 -356  0
3732500 2677500  3 23 21   9.9 1006 190  2.0 0  3.0  36    0    0 241 -349  0
3732500 2677500  3 23 22   9.2 1006 180  2.9 0  3.1  42    0    0 238 -344  0
3732500 2677500  3 23 23   9.1 1006 199  2.2 0  2.8  39    0    0 237 -340  0
3732500 2677500  3 23 24   8.6 1007 210  2.1 0  2.7  38    0    0 235 -339  0
3732500 2677500  3 24  1   8.2 1007 219  2.2 0  2.6  37    0    0 234 -337  0
3732500 2677500  3 24  2   8.7 1007 210  2.3 0  2.4  35    0    0 234 -336  0
3732500 2677500  3 24  3   7.6 1007 210  2.2 0  2.4  36    0    0 233 -335  0
3732500 2677500  3 24  4   8.5 1007 199  2.7 0  2.5  37    0    0 233 -335  0
3732500 2677500  3 24  5   7.1 1007 200  2.4 0  2.5  39    0    0 234 -334  0
3732500 2677500  3 24  6   6.3 1007 170  2.3 0  2.7  44    0    0 232 -334  0
3732500 2677500  3 24  7   6.7 1007 209  2.6 0  2.8  46    0    0 232 -333  0
3732500 2677500  3 24  8   9.2 1007 219  2.7 1  3.0  45   33   63 236 -333  0
3732500 2677500  3 24  9  13.0 1007 219  2.7 0  3.2  39   97  134 244 -339  0
3732500 2677500  3 24 10  15.8 1007 209  3.1 0  3.3  32  245  157 251 -353  0
3732500 2677500  3 24 11  17.4 1006 220  3.2 0  3.6  30  365  162 257 -373  0
3732500 2677500  3 24 12  18.8 1006 241  4.8 0  3.9  30  448  163 263 -393  0
3732500 2677500  3 24 13  19.5 1006 231  4.5 0  3.8  27  494  155 268 -409  0
3732500 2677500  3 24 14  19.8 1006 230  4.4 0  3.7  26  496  143 270 -419  0
3732500 2677500  3 24 15  20.5 1006 270  4.9 0  4.1  28  449  130 275 -423  0
3732500 2677500  3 24 16  20.3 1006 270  5.1 0  4.6  31  350  116 279 -422  0
3732500 2677500  3 24 17  19.9 1005 271  4.5 0  4.6  32  231   94 278 -416  0
3732500 2677500  3 24 18  19.1 1005 270  3.5 1  4.7  33  104   62 278 -404  0
3732500 2677500  3 24 19  17.6 1004 270  3.0 2  4.9  37   10   13 281 -389  0
3732500 2677500  3 24 20  16.3 1004 249  2.9 3  5.2  43    0    0 283 -376  0
3732500 2677500  3 24 21  15.1 1004 269  2.8 2  5.3  47    0    0 278 -368  0
3732500 2677500  3 24 22  14.6 1005 270  2.8 2  5.4  51    0    0 274 -363  0
3732500 2677500  3 24 23  13.7 1005 260  2.5 3  5.5  55    0    0 275 -361  0
3732500 2677500  3 24 24  13.2 1005 259  2.4 5  5.6  58    0    0 282 -359  0
3732500 2677500  3 25  1  12.1 1005 211  2.8 7  5.7  62    0    0 288 -358  0
3732500 2677500  3 25  2  11.9 1005 188  1.9 7  5.6  64    0    0 290 -358  0
3732500 2677500  3 25  3  11.7 1005 209  1.5 5  5.7  65    0    0 285 -357  0
3732500 2677500  3 25  4  11.3 1005 229  1.2 5  5.6  66    0    0 278 -355  0
3732500 2677500  3 25  5  10.9 1004 220  1.2 6  5.7  69    0    0 279 -353  0
3732500 2677500  3 25  6  10.2 1004   1  0.8 7  5.8  72    0    0 281 -349  0
3732500 2677500  3 25  7  10.2 1004   1  1.3 8  5.8  75    0    0 283 -347  0
3732500 2677500  3 25  8  10.3 1004 360  0.6 8  5.8  74    2   53 284 -347  0
3732500 2677500  3 25  9  11.1 1004   0  0.6 6  5.7  71   28  113 280 -351  0
3732500 2677500  3 25 10  12.2 1004  11  1.5 6  5.7  66   58  165 275 -363  0
3732500 2677500  3 25 11  12.9 1004  11  1.6 7  5.7  62    0  173 281 -381  0
3732500 2677500  3 25 12  13.5 1004  21  1.5 7  5.7  60    2  186 287 -398  0
3732500 2677500  3 25 13  15.1 1004   1  1.5 6  5.9  58  242  154 290 -410  0
3732500 2677500  3 25 14  15.1 1003   1  1.8 7  6.1  57   46  213 295 -417  0
3732500 2677500  3 25 15  14.7 1003   0  1.5 7  6.1  58    0  142 299 -421  0
3732500 2677500  3 25 16  15.1 1003  41  2.0 5  6.1  57  178  101 293 -421  0
3732500 2677500  3 25 17  13.6 1002  11  2.2 7  6.2  60   66   79 292 -415  0
3732500 2677500  3 25 18  12.4 1002  90  1.2 7  6.5  68   17   57 296 -404  0
3732500 2677500  3 25 19  11.9 1002  72  1.2 7  6.4  72   11    9 295 -390  0
3732500 2677500  3 25 20  11.3 1002  59  1.1 7  6.2  72    0    0 294 -377  0
3732500 2677500  3 25 21  10.6 1002  19  1.3 6  6.2  75    0    0 290 -370  0
3732500 2677500  3 25 22   9.8 1002 360  0.6 4  6.3  81    0    0 276 -367  0
3732500 2677500  3 25 23   9.6 1002   1  0.6 5  6.4  85    0    0 272 -366  0
3732500 2677500  3 25 24   9.1 1002 170  1.1 5  6.3  85    0    0 276 -364  0
3732500 2677500  3 26  1   8.2 1002 160  1.4 4  6.1  86    0    0 269 -364  0
3732500 2677500  3 26  2   7.5 1001 356  1.8 2  5.9  88    0    0 249 -364  0
3732500 2677500  3 26  3   7.2 1001 140  1.8 1  5.6  87    0    0 231 -363  0
3732500 2677500  3 26  4   6.7 1001   5  0.9 1  5.4  86    0    0 227 -363  0
3732500 2677500  3 26  5   6.5 1001   1  0.7 1  5.3  87    0    0 229 -363  0
3732500 2677500  3 26  6   6.7 1001 180  1.6 4  5.3  86    0    0 248 -362  0
